"serial","father","child","depth","access"
"url_363","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/kevin-feige-says-spider-man-brand-new-days-villain-was-originally-a-very-obscure-character-nobody-has-ever-heard-of","1","True"
"url_364","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/08/spider-man-brand-new-day-director-explains-ending-sadie-sink-1237016256","1","True"
"url_365","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2025/film/news/spider-man-4-brand-new-day-cinemacon-tom-holland-1236349305","1","True"
"url_366","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2025/05/spider-man-brand-new-day-casts-liza-colon-zayas-1236389841","1","True"
"url_367","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.screendaily.com/news/spider-man-brand-new-day-gearing-up-to-shoot-in-uk-for-sony-marvel/5206111.article","1","True"
"url_368","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Screen_Daily","1","True"
"url_369","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.heraldscotland.com/news/25220900.spider-man-4-everything-know-far","1","True"
"url_370","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/movies/movie-news/marvels-kevin-feige-fantastic-four-superman-1236324127","1","True"
"url_371","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.empireonline.com/movies/news/tom-holland-repay-the-favour-spider-man-r-rated-punisher-exclusive","1","True"
"url_372","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.mensjournal.com/entertainment/tom-holland-jon-bernthal-punisher-hulk-spider-man","1","True"
"url_373","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.empireonline.com/movies/news/spider-man-brand-new-day-authentic-frank-castle-exclusive","1","True"
"url_374","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.comicbasics.com/tom-holland-reveals-why-spider-man-keeps-webbing-the-punishers-mouth-shut-in-brand-new-day","1","True"
"url_375","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://screenrant.com/spiderman-brand-new-day-punisher-role-mcu-disney-plus-continuity-jon-bernthal","1","False"
"url_376","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://ew.com/wonder-man-daredevil-born-again-season-2-x-men-97-marvel-nycc-exclusive-11827139","1","False"
"url_377","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://view.email.hollywoodreporter.com","1","True"
"url_378","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://screenrant.com/spider-man-tom-holland-hulk-team-up","1","False"
"url_379","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.cbr.com/kevin-feige-finally-sees-mcu-dream-come-true-in-spider-man-brand-new-day","1","False"
"url_380","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Comic_Book_Resources","1","True"
"url_381","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.ign.com/articles/spider-man-star-tom-holland-says-brand-new-day-feels-like-a-rebirth-and-the-first-movie-in-the-next-chapter-though-hes-planning-acting-break-in-2027","1","True"
"url_382","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://comicbook.com/movies/news/spider-man-brand-new-day-director-confirms-1-big-change-from-first-3-movies-exclusive","1","True"
"url_383","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://collider.com/spider-man-brand-new-day-reaction-kevin-feige-amy-pascal-interview","1","False"
"url_384","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.thewrap.com/creative-content/movies/spider-man-chris-mckenna-erik-sommers-interview","1","True"
"url_385","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.ign.com/articles/tom-holland-teases-potentially-huge-part-of-the-spider-man-brand-new-day-story","1","True"
"url_386","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.denofgeek.com/culture/den-of-geek-sdcc-spider-man-brand-new-day-collectible-variant-magazine-covers","1","True"
"url_387","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.superherohype.com/movies/679784-tom-holland-spider-man-ignores-no-way-home-warning-in-brand-new-day","1","True"
"url_388","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.marvel.com/articles/movies/spider-man-brand-new-day-trailer-and-movie-tickets-go-live","1","True"
"url_389","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Marvel.com","1","True"
"url_390","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/tom-holland-teases-that-the-last-frame-of-spider-man-brand-new-day-will-explain-the-title","1","True"
"url_391","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://screenrant.com/destin-daniel-cretton-interview-spider-man-brand-new-day","1","False"
"url_392","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/spider-man-brand-new-day-footage-reveals-a-surprise-villain-is-joining-the-cast","1","True"
"url_393","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://outnow.ch/en/News/2026/08/01/Spider-Man-Brand-New-Day-Director-Destin-Daniel-Cretton-in-an-interview-about-fight-scenes-heartbrea","1","True"
"url_394","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://comicbook.com/movies/news/new-spider-man-brand-new-day-footage-officially-reveals-spideys-anti-hulk-weapon","1","True"
"url_395","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.polygon.com/spider-man-brand-new-day-director-destin-daniel-cretton-interview","1","False"
"url_396","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://screenrant.com/spider-man-4-tom-holland-new-mcu-costume-set-photos","1","False"
"url_397","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.netflixjunkie.com/tom-holland-says-his-new-spider-man-suit-is-the-spider-child-of-three-spider-man-eras","1","True"
"url_398","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.esquire.com/uk/culture/film/a71587645/tom-hollands-interview-2026","1","True"
"url_399","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://ew.com/spider-man-brand-new-day-script-pages-opening-scene-exclusive-11960491","1","False"
"url_400","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://comicbook.com/movies/news/spider-man-brand-new-day-leak-reveals-alternate-looks-for-punisher-savage-hulk-and-villains","1","True"
"url_401","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/spider-man-brand-new-day-leaks-are-here-already-as-filming-begins-and-they-might-have-just-confirmed-mister-negative-as-the-films-villain","1","True"
"url_402","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/spider-man-brand-new-day-designer-explains-where-those-mister-negative-rumors-came-from","1","True"
"url_403","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.glasgowtimes.co.uk/news/scottish-news/25288190.details-spider-man-4-filming-shut-glasgow-roads","1","True"
"url_404","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Glasgow_Times","1","True"
"url_405","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2025/film/news/tom-holland-spider-man-brand-new-day-set-photos-1236477549","1","True"
"url_406","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/news/tom-holland-sony-spider-man-brand-new-day-delay-the-odyssey-1236764785","1","True"
"url_407","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/action-movies/spider-mans-tom-holland-thinks-superhero-movies-can-learn-from-the-odyssey-and-improve-by-being-more-practical","1","True"
"url_408","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.inverse.com/entertainment/spider-man-brand-new-day-destin-daniel-cretton-interview","1","True"
"url_409","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/spider-man-brand-new-day-director-says-the-insomniac-games-were-a-great-inspiration-for-certain-stunts-in-the-upcoming-marvel-movie","1","True"
"url_410","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.ign.com/articles/tom-holland-reveals-how-he-brought-finishing-moves-from-sonys-spider-man-games-to-brand-new-day","1","True"
"url_411","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.glasgowlive.co.uk/whats-on/whats-on-news/major-glasgow-city-centre-roads-32016846","1","True"
"url_412","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Glasgow_Live","1","True"
"url_413","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2025/film/news/tom-holland-spider-man-brand-new-day-filming-real-locations-1236459474","1","True"
"url_414","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2025/film/news/spider-man-brand-new-day-footage-tom-holland-tank-1236486147","1","True"
"url_415","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.elle.com/culture/celebrities/a65637479/zendaya-visits-tom-holland-set-spider-man-brand-new-day-2025","1","True"
"url_416","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/global/tom-holland-zendaya-wedding-venue-beaverbrook-1236829874","1","True"
"url_417","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2025/film/news/tramell-tillman-spider-man-brand-new-day-1236493296","1","True"
"url_418","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2025/09/spider-man-brand-new-day-pause-tom-holland-return-1236552600","1","True"
"url_419","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/movies/movie-features/spider-man-brand-new-day-jacob-batalon-ending-handshake-1236664173","1","True"
"url_420","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2025/film/news/mark-ruffalo-hulk-spider-man-brand-new-day-no-script-1236509189","1","True"
"url_421","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.instagram.com/batterseabeat/p/DOQMcrOiHB4","1","True"
"url_422","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://ghostarchive.org/archive/zsw4f","1","True"
"url_423","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Instagram","1","True"
"url_424","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.instagram.com/batterseabeat/p/DOvCUKgCCkk","1","True"
"url_425","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://ghostarchive.org/archive/lTD0O","1","True"
"url_426","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/movies/movie-news/tom-holland-suffers-concussion-spider-man-set-1236377062","1","True"
"url_427","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.basingstokegazette.co.uk/news/25482212.spider-man-brand-new-day-filming-basingstoke","1","True"
"url_428","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Basingstoke_Gazette","1","True"
"url_429","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.basingstokegazette.co.uk/news/25531552.tom-holland-spotted-spider-man-set-basingstoke","1","True"
"url_430","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://comicbook.com/movies/news/mcu-villain-missing-for-8-years-finally-returns-in-spider-man-brand-new-day-set-photos","1","True"
"url_431","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.ign.com/articles/spider-man-brand-new-day-set-photos-reveal-stranger-things-star-sadie-sink-sparking-fresh-speculation-around-who-shes-playing","1","True"
"url_432","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://collider.com/spider-man-4-mark-ruffalo-hulk-return-mcu-set-images-brand-new-day","1","False"
"url_433","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://cheesegratermagazine.org/2025/10/26/ucl-provost-set-to-join-the-mcu","1","True"
"url_434","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/The_Cheese_Grater","1","True"
"url_435","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.omelete.com.br/homem-aranha/policia-entra-em-acao-em-video-do-set-de-homem-aranha-4","1","True"
"url_436","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Omelete","1","True"
"url_437","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.dorsetecho.co.uk/news/25591862.spiderman-brand-new-day-suspected-filming-dorchester","1","True"
"url_438","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Dorset_Echo","1","True"
"url_439","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.dorsetecho.co.uk/news/25618224.dorchester-filming-spiderman-parking-suspensions","1","True"
"url_440","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2025/12/spider-man-brand-new-day-wraps-filming-1236654246","1","True"
"url_441","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/news/screen-x-premium-large-format-spider-man-brand-new-day-1236781390","1","True"
"url_442","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.marvel.com/articles/comics/spider-man-brand-new-day-comic-book-references-and-villains","1","True"
"url_443","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://screenrant.com/spider-man-brand-new-day-scorpion-scene-trailers-omitted","1","False"
"url_444","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://ftw.usatoday.com/story/entertainment/pop-culture/2026/06/27/watch-how-spider-man-brand-new-day-honors-comics-in-fight-scene/90722069007","1","True"
"url_445","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/USA_Today","1","True"
"url_446","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://gizmodo.com/spider-man-brand-new-day-is-all-about-the-comics-2000778704","1","True"
"url_447","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/movies/movie-features/spider-man-brand-new-day-sadie-sink-role-1236654512","1","True"
"url_448","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/marvel-boss-kevin-feige-is-reportedly-no-longer-stretched-so-thin-with-disney-plus-shows-and-is-solely-focused-on-avengers-doomsday-and-secret-wars-like-he-used-to-back-in-the-day-with-iron-man-or-thor","1","True"
"url_449","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.thewrap.com/creative-content/movies/spider-man-brand-new-day-trailer-tom-holland","1","True"
"url_450","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/08/spider-man-brand-new-day-amy-pascal-interview-1237016593","1","True"
"url_451","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://ew.com/kevin-feige-teases-new-avenger-spider-man-brand-new-day-florence-pugh-12016623","1","False"
"url_452","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://comicbook.com/movies/news/spider-man-brand-new-day-cut-a-marvel-favorites-mcu-return-and-it-would-have-been-perfect","1","True"
"url_453","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gq.com/story/tom-holland-vuori-campaign-interview","1","True"
"url_454","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/global/tom-holland-spider-man-4-filmed-new-scenes-more-humor-villain-1236711205","1","True"
"url_455","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.instagram.com/destindaniel/p/Da0R0d3lJni","1","True"
"url_456","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://ghostarchive.org/archive/VtwrV","1","True"
"url_457","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://collider.com/spider-man-brand-new-day-director-destin-daniel-cretton-interview","1","False"
"url_458","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/news/tom-holland-spider-man-brand-new-day-test-screenings-1236824202","1","True"
"url_459","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.ign.com/articles/what-does-the-spider-man-brand-new-day-post-credits-scene-mean-for-peter-parker","1","True"
"url_460","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.artofvfx.com/spider-man-brand-new-day","1","True"
"url_461","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/spider-man-brand-new-day-composer-says-he-wanted-to-make-a-sad-spider-man-movie","1","True"
"url_462","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://filmmusicreporter.com/2026/07/31/spider-man-brand-new-day-soundtrack-album-released","1","True"
"url_463","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/spider-man-brand-new-day-easter-eggs-cameos","1","True"
"url_464","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.polygon.com/movies/24203068/spider-man-brand-new-day-tom-holland-release-date","1","False"
"url_465","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://comicbook.com/movies/news/marvels-spider-man-4-title-means-brand-new-day-mcu","1","True"
"url_466","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://screenrant.com/spider-man-brand-new-day-movie-title-explained","1","False"
"url_467","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2025/film/news/spider-man-brand-new-day-tom-holland-costume-spider-man-4-1236476073","1","True"
"url_468","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.polygon.com/spider-man-4-brand-new-day-teaser-marvel-movie-new-suit","1","False"
"url_469","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://gizmodo.com/spider-man-brand-new-day-teaser-new-suit-marvel-2000637775","1","True"
"url_470","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://gizmodo.com/tom-holland-just-gave-us-a-proper-look-at-the-brand-new-day-spider-suit-2000638268","1","True"
"url_471","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.cbr.com/tom-holland-confirms-spider-man-brand-new-day-costume-reveal-director","1","False"
"url_472","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2025/film/news/spider-man-brand-new-day-tom-holland-costume-1236476920","1","True"
"url_473","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/movies/movie-news/tom-holland-spider-man-brand-new-day-set-photos-1236336567","1","True"
"url_474","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/movies/movie-news/spider-man-brand-new-day-trailer-tom-holland-zendaya-1236529290","1","True"
"url_475","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/spider-man-brand-new-days-24-hour-trailer-launch-is-making-avengers-doomsdays-cast-reveal-look-small-scope-its-never-been-done-before","1","True"
"url_476","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://comicbook.com/movies/feature/spider-man-brand-new-day-is-already-copying-avengers-doomsday-fans-arent-impressed","1","True"
"url_477","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.mensjournal.com/entertainment/tom-holland-sets-off-internet-scavenger-hunt-with-spider-man-brand-new-day-trailer-release","1","True"
"url_478","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://bleedingcool.com/movies/spider-man-brand-new-day-trailer-debut-tomorrow-tiny-teasers-today","1","True"
"url_479","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.usatoday.com/story/entertainment/movies/2026/03/17/spider-man-brand-new-day-trailer-clips-where-to-watch/89191555007","1","True"
"url_480","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://gizmodo.com/spider-man-brand-new-day-trailer-teaser-marvel-2000734557","1","True"
"url_481","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.polygon.com/spider-man-brand-new-day-trailer-date-first-look","1","False"
"url_482","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.ign.com/articles/spider-man-brand-new-day-trailer-features-mj-bruce-banner-punisher-and-scorpion-and-a-brief-glimpse-at-sadie-sinks-character","1","True"
"url_483","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.ign.com/articles/spider-man-brand-new-day-trailer-questions-tom-holland-sadie-sink-character","1","True"
"url_484","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.polygon.com/spider-man-brand-new-day-animated-series-arc","1","False"
"url_485","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.slashfilm.com/2126781/spider-man-brand-new-day-first-trailer-peter-parker-new-powers","1","True"
"url_486","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/the-story-of-spider-man-brand-new-day-may-tie-back-to-one-of-the-most-controversial-spidey-comics-of-all-time-where-peter-parker-dies","1","True"
"url_487","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Newsarama","1","True"
"url_488","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.hollywoodreporter.com/movies/movie-news/spider-man-brand-new-day-sets-24-hour-trailer-record-1236172758","1","True"
"url_489","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/news/spider-man-brand-new-day-trailer-biggest-ever-break-record-1236694163","1","True"
"url_490","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://variety.com/2026/film/news/spider-man-brand-new-day-trailer-1-billion-views-first-history-1236697959","1","True"
"url_491","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://kotaku.com/spider-man-brand-new-day-trailer-ps5-update-hulk-2000707682","1","True"
"url_492","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Kotaku","1","True"
"url_493","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/new-spider-man-brand-new-day-trailer-sees-tom-hollands-peter-parker-start-to-lose-control-as-an-invisible-villain-causes-hulk-level-havoc","1","True"
"url_494","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://gizmodo.com/all-the-secrets-we-found-in-the-new-spider-man-brand-new-day-trailer-2000773257","1","True"
"url_495","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.empireonline.com/movies/news/spider-man-brand-new-day-trailer-sees-peter-parker-fighting-with-scorpion-the-hulk-and-himself","1","True"
"url_496","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/06/spider-man-brand-new-day-second-trailer-record-1236968469","1","True"
"url_497","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.screendaily.com/news/sony-shows-first-chunks-of-new-spider-man-and-resident-evil-films-at-cineeurope/5217931.article","1","True"
"url_498","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://gizmodo.com/the-final-spider-man-brand-new-day-trailer-takes-us-back-in-time-2000788512","1","True"
"url_499","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/spider-man-brand-new-day-comic-con-exclusive-footage-description-has-spidey-and-the-punisher-team-up-to-take-on-the-hulk","1","True"
"url_500","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/07/spider-man-brand-new-day-marketing-campaign-record-bmw-1237013669","1","True"
"url_501","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.cnet.com/tech/mobile/samsung-built-a-real-spider-man-tracker-you-can-use-this-summer","1","True"
"url_502","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/CNET","1","True"
"url_503","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.adweek.com/creativity/samsung-swings-into-the-marvel-universe-to-give-spider-man-the-ultimate-gadget","1","True"
"url_504","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://attractionsmagazine.com/peter-parkers-apartment-brooklyn-new-york-city-pizza-party","1","True"
"url_505","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Attractions_Magazine","1","True"
"url_506","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://nerdtropolis.com/spider-man-brand-new-day-exclusive-first-look-tombstone-jean-dewolff-boomerang-powers","1","True"
"url_507","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.ign.com/articles/lionel-messi-swings-alongside-tom-holland-in-latest-spider-man-brand-new-day-trailer-for-some-reason","1","True"
"url_508","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.marketingdive.com/news/liquid-iv-samsung-spider-man-to-spotlight-new-products/825212","1","True"
"url_509","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Marketing_Dive","1","True"
"url_510","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://mashable.com/tech/samsung-galaxy-unpacked-spider-man","1","True"
"url_511","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/Mashable","1","True"
"url_512","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.mlb.com/news/juan-soto-and-spider-man-collaborate-in-new-advertisement","1","True"
"url_513","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://en.wikipedia.org/wiki/MLB.com","1","True"
"url_514","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/games/open-world/marvels-spider-man-2-is-getting-its-first-update-in-over-a-year-as-insomniac-brings-spideys-brand-new-day-suit-to-ps5-and-pc","1","True"
"url_515","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/08/box-office-spider-man-brand-new-day-tuesday-record-1237018454","1","True"
"url_516","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/gallery/spider-man-brand-new-day-los-angeles-premiere-red-carpet-photos-zendaya-tom-holland","1","True"
"url_517","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://www.gamesradar.com/entertainment/marvel-movies/amazon-prime-members-can-watch-spider-man-brand-new-day-early-heres-how","1","True"
"url_518","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://deadline.com/2026/07/box-office-spider-man-brand-new-day-1237014268","1","True"
"url_519","https://en.wikipedia.org/wiki/Spider-Man:_Brand_New_Day","https://thedirect.com/article/spider-man-brand-new-day-theaters-release-versions","1","True"
